Age,Gender,Weight (kg),Daily Water Intake (liters),Physical Activity Level,Weather,Hydration Level
38,Male,94,3.52,Moderate,Normal,Good
45,Male,61,2.45,Moderate,Cold,Good
67,Male,51,1.5,Moderate,Cold,Poor
18,Male,86,3.95,High,Hot,Good
56,Female,45,2.86,High,Hot,Good
27,Female,100,4.21,High,Hot,Good
58,Female,55,1.52,Low,Cold,Poor
62,Male,64,1.69,Low,Normal,Poor
56,Male,91,3.64,Moderate,Hot,Good
59,Male,79,2.29,Low,Hot,Poor
20,Male,95,2.57,Low,Cold,Poor
57,Male,76,2.08,Moderate,Normal,Poor
46,Male,75,3.05,High,Normal,Good
28,Female,74,2.02,Moderate,Cold,Poor
53,Female,50,1.94,Low,Hot,Good
36,Female,90,3.28,Moderate,Cold,Good
35,Male,80,3.16,High,Cold,Good
69,Female,98,3.15,Moderate,Cold,Good
67,Male,64,2.93,Moderate,Hot,Good
40,Female,82,3.3,High,Cold,Good
68,Female,50,1.74,High,Cold,Good
18,Male,107,3.08,Moderate,Cold,Poor
40,Male,98,3.35,Moderate,Normal,Good
22,Female,54,3.27,High,Hot,Good
63,Male,79,4.11,High,Hot,Good
64,Male,60,1.5,Moderate,Cold,Poor
52,Female,84,2.57,High,Cold,Good
28,Female,95,3.6,Moderate,Hot,Good
63,Female,94,3.72,High,Normal,Good
18,Male,56,2.91,High,Hot,Good
62,Female,90,2.11,Low,Normal,Poor
29,Male,50,1.5,Low,Cold,Good
55,Male,104,3.64,High,Cold,Good
45,Male,71,3.78,High,Hot,Good
32,Female,77,2.55,Moderate,Cold,Good
51,Male,57,2.9,High,Normal,Good
67,Male,104,4.07,High,Normal,Good
21,Female,65,2.66,High,Normal,Good
67,Male,57,1.5,Low,Normal,Poor
44,Male,65,2.35,Low,Normal,Good
31,Female,73,2.01,Moderate,Cold,Poor
47,Male,84,4.57,High,Hot,Good
20,Female,45,2.38,Moderate,Hot,Good
38,Female,46,2.04,Moderate,Cold,Good
35,Female,51,1.99,High,Cold,Good
21,Female,90,2.36,Low,Normal,Poor
30,Female,94,4.75,High,Hot,Good
59,Female,68,3.88,High,Hot,Good
53,Male,84,3.28,High,Cold,Good
51,Female,51,1.51,Low,Hot,Poor
36,Female,89,1.94,Low,Cold,Poor
48,Male,46,1.5,Low,Normal,Good
48,Female,86,3.76,High,Cold,Good
38,Male,53,2.33,Low,Hot,Good
39,Male,97,4.15,High,Normal,Good
36,Male,60,2.04,Moderate,Normal,Good
30,Female,59,2.54,Moderate,Hot,Good
58,Male,94,4.01,Moderate,Hot,Good
22,Female,85,3.08,Low,Hot,Good
44,Female,103,3.4,Moderate,Normal,Good
31,Male,79,3.13,High,Normal,Good
39,Female,71,4.02,High,Hot,Good
51,Male,98,2.92,Low,Normal,Poor
52,Female,47,1.5,High,Cold,Good
21,Male,101,3.83,Low,Hot,Good
28,Female,47,2.26,Moderate,Hot,Good
35,Female,97,3.29,Moderate,Cold,Good
32,Female,84,4.69,High,Hot,Good
55,Female,105,2.67,Low,Cold,Poor
64,Female,49,2.6,High,Hot,Good
22,Female,56,1.5,Low,Normal,Poor
43,Male,45,2.08,Moderate,Normal,Good
55,Male,68,2.32,High,Cold,Good
62,Male,91,4.26,High,Hot,Good
19,Male,46,1.79,Low,Hot,Good
66,Female,106,4.71,High,Hot,Good
54,Male,107,3.01,Low,Cold,Poor
65,Male,98,3.56,High,Cold,Good
47,Male,86,4.12,Moderate,Hot,Good
59,Male,109,3.82,High,Normal,Good
24,Female,95,3.43,Low,Hot,Good
33,Male,97,2.75,Moderate,Cold,Poor
59,Female,81,1.66,Low,Cold,Poor
62,Male,61,2.0,Low,Hot,Good
19,Male,81,2.33,Low,Cold,Poor
46,Male,109,4.03,High,Cold,Good
57,Female,55,1.5,Low,Normal,Poor
37,Female,75,2.8,High,Cold,Good
67,Male,53,1.98,High,Normal,Good
27,Male,97,3.81,Low,Hot,Good
43,Male,80,2.64,Moderate,Cold,Good
56,Female,103,3.76,Moderate,Hot,Good
60,Female,69,2.79,High,Cold,Good
55,Female,77,1.79,Moderate,Cold,Poor
18,Male,91,3.3,Moderate,Normal,Good
41,Female,93,3.87,Low,Hot,Good
47,Male,102,3.44,Low,Hot,Good
50,Male,103,2.76,Low,Normal,Poor
46,Female,60,1.5,Low,Cold,Poor
63,Male,82,3.58,High,Hot,Good
66,Male,68,1.52,Low,Cold,Poor
36,Female,86,3.63,Low,Hot,Good
19,Female,52,3.58,High,Hot,Good
58,Female,57,1.5,Low,Normal,Poor
64,Female,91,2.99,Low,Hot,Good
46,Male,74,1.98,Low,Cold,Poor
23,Male,50,1.91,Moderate,Normal,Good
22,Female,85,3.0,Moderate,Cold,Good
56,Male,74,2.76,High,Cold,Good
40,Female,104,3.71,High,Cold,Good
30,Female,82,2.35,Low,Normal,Poor
21,Female,63,2.63,High,Cold,Good
45,Male,71,3.4,High,Normal,Good
36,Female,79,3.11,Moderate,Hot,Good
22,Male,50,3.07,Moderate,Hot,Good
61,Male,92,3.56,High,Cold,Good
50,Female,79,3.66,Moderate,Hot,Good
65,Male,50,1.81,High,Cold,Good
53,Female,88,2.62,Low,Normal,Poor
46,Female,109,4.68,Moderate,Hot,Good
52,Female,101,3.89,High,Cold,Good
30,Female,56,2.44,Moderate,Hot,Good
33,Female,102,3.2,Moderate,Normal,Good
23,Male,80,3.4,High,Cold,Good
68,Female,71,2.92,Low,Hot,Good
53,Female,104,3.55,Low,Hot,Good
20,Female,57,2.18,Low,Hot,Good
28,Female,92,3.29,High,Cold,Good
19,Female,57,1.69,Low,Cold,Poor
61,Male,100,2.62,Low,Cold,Poor
30,Female,103,4.12,High,Cold,Good
60,Female,85,2.68,Low,Normal,Good
57,Male,105,3.92,High,Normal,Good
36,Female,89,3.77,High,Normal,Good
36,Female,100,3.46,Low,Normal,Good
57,Male,109,2.51,Low,Cold,Poor
44,Female,74,3.12,Moderate,Normal,Good
53,Female,109,3.77,Moderate,Normal,Good
38,Female,78,4.31,High,Hot,Good
46,Male,50,3.39,High,Hot,Good
23,Female,47,2.01,High,Normal,Good
29,Female,96,3.81,Moderate,Hot,Good
43,Female,70,3.77,Moderate,Hot,Good
39,Male,106,3.43,High,Cold,Good
26,Female,47,1.5,Moderate,Cold,Good
58,Female,88,4.19,High,Hot,Good
36,Male,103,4.24,Moderate,Hot,Good
27,Female,77,3.72,High,Normal,Good
61,Female,57,2.32,Low,Hot,Good
31,Male,98,3.81,Moderate,Hot,Good
36,Female,80,2.93,Moderate,Cold,Good
22,Female,59,2.03,High,Cold,Good
64,Female,92,3.24,Low,Hot,Good
42,Female,49,1.83,Low,Hot,Good
24,Female,62,2.63,Moderate,Hot,Good
66,Female,56,2.97,High,Hot,Good
51,Female,65,2.22,Low,Hot,Good
35,Male,86,1.85,Low,Cold,Poor
20,Female,101,2.84,Moderate,Cold,Poor
30,Female,95,2.49,Low,Normal,Poor
54,Female,59,2.6,High,Normal,Good
44,Male,56,3.31,Moderate,Hot,Good
67,Female,91,2.98,High,Cold,Good
33,Male,78,4.53,High,Hot,Good
63,Female,108,3.27,Low,Normal,Good
38,Male,97,3.77,High,Normal,Good
35,Female,47,1.64,Low,Normal,Good
29,Female,82,3.47,Low,Hot,Good
35,Female,79,2.88,High,Normal,Good
23,Female,61,2.8,High,Cold,Good
23,Male,91,3.55,Moderate,Normal,Good
32,Female,55,2.17,High,Normal,Good
20,Male,57,3.4,Moderate,Hot,Good
18,Female,49,2.64,High,Cold,Good
49,Female,85,2.87,Low,Normal,Good
24,Male,65,4.09,High,Hot,Good
37,Male,109,4.85,Moderate,Hot,Good
49,Male,50,2.4,Low,Hot,Good
27,Female,69,3.02,Moderate,Normal,Good
46,Female,56,2.04,Moderate,Normal,Good
68,Male,94,1.77,Low,Cold,Poor
20,Male,48,2.11,Low,Hot,Good
23,Female,81,2.61,Moderate,Cold,Good
50,Female,58,3.35,High,Hot,Good
19,Female,51,3.38,High,Hot,Good
29,Female,60,3.03,High,Hot,Good
24,Female,45,1.5,Moderate,Cold,Good
37,Male,77,3.54,High,Hot,Good
68,Male,77,2.67,Low,Hot,Good
36,Male,88,2.8,Low,Cold,Good
49,Female,49,2.66,Moderate,Hot,Good
64,Female,50,2.19,Moderate,Normal,Good
54,Male,50,1.94,Moderate,Normal,Good
45,Male,54,2.32,Moderate,Hot,Good
26,Female,68,3.52,Moderate,Hot,Good
21,Male,89,3.92,High,Normal,Good
40,Female,71,2.91,High,Cold,Good
28,Female,63,1.71,Low,Cold,Poor
30,Female,51,1.64,Moderate,Cold,Good
62,Male,100,4.7,High,Hot,Good
63,Male,63,1.5,Low,Cold,Poor
53,Male,107,3.52,High,Normal,Good
67,Male,109,4.0,Moderate,Hot,Good
32,Female,105,4.28,Low,Hot,Good
19,Male,74,2.4,Moderate,Normal,Good
21,Male,63,1.74,Low,Cold,Poor
26,Male,101,2.72,Low,Normal,Poor
66,Male,103,4.29,High,Hot,Good
33,Male,64,2.59,High,Cold,Good
50,Male,56,1.8,Low,Normal,Good
40,Female,64,1.5,Low,Cold,Poor
64,Female,89,3.02,High,Cold,Good
52,Male,71,2.0,Low,Cold,Poor
49,Female,73,2.99,Moderate,Normal,Good
46,Female,100,3.38,Moderate,Normal,Good
53,Male,48,1.5,Low,Cold,Good
40,Female,67,3.03,High,Normal,Good
60,Male,92,2.71,Low,Normal,Poor
40,Female,75,2.77,Moderate,Cold,Good
36,Female,96,3.99,High,Cold,Good
21,Female,50,2.16,Moderate,Cold,Good
36,Female,104,4.75,High,Hot,Good
46,Female,56,1.94,High,Cold,Good
45,Female,49,1.5,Low,Cold,Good
34,Male,71,3.14,Low,Hot,Good
21,Male,56,1.5,Low,Normal,Poor
69,Female,81,2.93,Moderate,Normal,Good
20,Female,63,3.92,High,Hot,Good
30,Female,68,2.36,Low,Normal,Good
25,Female,89,2.25,Low,Cold,Poor
20,Male,89,2.78,Low,Normal,Good
55,Male,101,3.59,High,Cold,Good
32,Female,108,3.85,Moderate,Cold,Good
56,Female,52,1.5,Low,Normal,Poor
55,Male,77,2.47,Low,Normal,Good
62,Male,67,2.21,Moderate,Cold,Good
68,Male,87,2.17,Moderate,Cold,Poor
27,Male,64,1.5,Low,Cold,Poor
51,Male,101,4.03,Moderate,Hot,Good
57,Male,45,1.5,High,Cold,Good
63,Female,103,2.36,Low,Cold,Poor
36,Female,52,2.24,Low,Hot,Good
61,Female,45,1.5,Low,Normal,Good
50,Female,109,4.01,High,Cold,Good
21,Male,46,1.55,Low,Cold,Good
27,Male,86,2.42,Low,Cold,Poor
43,Male,71,3.65,Moderate,Hot,Good
46,Male,66,1.81,Moderate,Cold,Poor
43,Male,96,3.72,Moderate,Hot,Good
59,Female,52,2.24,High,Normal,Good
63,Male,62,1.98,Moderate,Cold,Good
20,Female,103,4.53,High,Normal,Good
49,Female,55,1.59,Moderate,Cold,Poor
46,Male,48,2.42,High,Cold,Good
55,Male,51,2.38,High,Normal,Good
64,Female,78,2.69,Low,Hot,Good
43,Female,63,1.5,Low,Cold,Poor
27,Female,87,4.59,High,Hot,Good
53,Female,99,3.63,High,Normal,Good
25,Male,91,4.72,High,Hot,Good
47,Male,101,4.33,High,Hot,Good
52,Female,47,1.85,High,Normal,Good
62,Male,46,1.83,High,Cold,Good
35,Male,73,3.21,High,Normal,Good
50,Male,102,5.14,High,Hot,Good
44,Female,82,3.41,Moderate,Hot,Good
18,Female,87,2.61,Low,Normal,Good
46,Female,47,3.06,High,Hot,Good
56,Male,57,1.53,Low,Normal,Poor
37,Male,91,3.04,Low,Hot,Good
50,Female,50,1.88,Moderate,Cold,Good
58,Male,95,2.43,Low,Cold,Poor
39,Male,68,2.74,Low,Hot,Good
18,Female,97,3.87,High,Normal,Good
53,Male,76,1.93,Low,Normal,Poor
24,Female,89,2.54,Moderate,Cold,Poor
50,Female,58,2.88,Low,Hot,Good
67,Female,84,2.96,High,Normal,Good
66,Female,74,4.08,High,Hot,Good
18,Female,78,3.23,High,Normal,Good
18,Male,86,2.74,Moderate,Normal,Good
67,Female,63,2.31,Moderate,Normal,Good
19,Female,47,2.65,High,Hot,Good
66,Female,101,3.55,Low,Hot,Good
64,Male,55,1.65,Moderate,Normal,Good
23,Female,89,2.71,Moderate,Cold,Good
35,Male,77,2.68,High,Cold,Good
24,Female,73,3.6,Moderate,Hot,Good
48,Male,73,3.94,High,Hot,Good
21,Female,109,3.65,High,Cold,Good
18,Female,47,1.67,Low,Hot,Good
19,Male,101,3.73,High,Normal,Good
63,Male,62,2.5,High,Cold,Good
57,Female,51,2.69,Moderate,Hot,Good
34,Male,80,3.38,Moderate,Hot,Good
18,Male,79,3.03,Low,Hot,Good
33,Female,72,3.65,High,Normal,Good
52,Male,63,1.55,Low,Normal,Poor
68,Female,48,2.12,Moderate,Hot,Good
66,Male,88,2.02,Low,Normal,Poor
36,Female,95,2.97,Low,Normal,Good
43,Male,61,3.69,High,Hot,Good
53,Female,73,1.82,Moderate,Cold,Poor
20,Female,59,2.9,High,Normal,Good
22,Male,65,3.48,Moderate,Hot,Good
64,Male,78,2.14,Moderate,Cold,Poor
64,Male,75,3.55,High,Hot,Good
57,Female,89,2.9,Low,Hot,Good
39,Male,65,1.96,Moderate,Cold,Good
66,Male,91,3.07,High,Normal,Good
27,Female,88,3.28,Moderate,Cold,Good
21,Male,82,1.99,Low,Cold,Poor
21,Male,89,2.88,High,Cold,Good
67,Female,53,1.72,Low,Normal,Good
59,Male,101,3.08,High,Cold,Good
28,Female,72,2.56,Low,Hot,Good
31,Female,91,3.41,Low,Hot,Good
32,Male,100,4.28,High,Normal,Good
69,Male,75,2.84,Moderate,Hot,Good
35,Male,102,4.9,High,Hot,Good
47,Male,79,2.66,Moderate,Normal,Good
33,Female,77,3.23,Moderate,Normal,Good
69,Male,80,2.84,Low,Hot,Good
21,Female,107,3.45,Moderate,Cold,Good
22,Male,108,4.73,Moderate,Hot,Good
21,Female,79,3.64,Moderate,Hot,Good
36,Male,81,2.26,Moderate,Cold,Poor
48,Male,62,1.96,Moderate,Normal,Good
61,Male,60,2.76,High,Hot,Good
49,Male,92,3.45,High,Cold,Good
53,Female,52,1.5,Low,Normal,Poor
42,Male,84,4.12,High,Hot,Good
48,Male,48,1.5,Low,Normal,Good
60,Female,71,3.44,Moderate,Hot,Good
34,Female,82,3.17,Moderate,Normal,Good
42,Male,61,3.45,Moderate,Hot,Good
32,Male,68,3.18,Low,Hot,Good
62,Female,107,4.47,Moderate,Hot,Good
57,Female,66,2.46,Moderate,Hot,Good
27,Male,56,2.08,Moderate,Normal,Good
39,Male,83,3.65,High,Cold,Good
61,Female,60,2.66,High,Cold,Good
51,Male,90,2.63,High,Cold,Poor
23,Male,99,3.54,Low,Hot,Good
67,Female,68,2.15,Low,Hot,Good
67,Female,60,2.47,Low,Hot,Good
64,Male,63,3.21,Moderate,Hot,Good
39,Male,52,2.2,High,Normal,Good
48,Female,94,3.18,Moderate,Cold,Good
46,Male,65,2.44,Moderate,Cold,Good
22,Female,100,4.58,Moderate,Hot,Good
30,Female,99,4.33,Moderate,Hot,Good
39,Male,73,3.33,High,Cold,Good
67,Female,55,2.52,Moderate,Hot,Good
58,Female,97,3.07,Moderate,Normal,Good
43,Male,53,1.5,Low,Cold,Poor
18,Male,100,3.19,Low,Cold,Good
48,Female,105,3.3,Low,Cold,Good
59,Male,92,3.52,Low,Hot,Good
52,Female,103,3.18,Moderate,Normal,Good
54,Female,74,2.84,Low,Hot,Good
33,Female,91,3.01,High,Cold,Good
58,Female,89,2.92,Moderate,Normal,Good
26,Male,108,3.21,Low,Normal,Poor
47,Male,87,2.49,Low,Normal,Poor
63,Female,102,3.79,High,Normal,Good
67,Male,107,3.52,High,Cold,Good
50,Female,101,3.41,Moderate,Normal,Good
19,Female,75,2.32,Moderate,Cold,Good
33,Male,81,2.89,Low,Hot,Good
24,Male,45,1.5,Low,Normal,Good
59,Male,83,2.06,Moderate,Cold,Poor
18,Male,101,3.19,Low,Cold,Good
39,Female,61,2.21,Moderate,Cold,Good
55,Female,56,3.23,High,Hot,Good
65,Female,99,3.17,Moderate,Cold,Good
32,Female,74,1.76,Low,Normal,Poor
62,Female,65,2.62,High,Normal,Good
31,Female,52,1.59,Low,Normal,Good
53,Male,70,1.67,Moderate,Cold,Poor
23,Female,78,3.07,Moderate,Hot,Good
56,Female,85,2.73,Low,Normal,Good
26,Female,89,3.74,Low,Hot,Good
42,Male,96,3.99,High,Cold,Good
57,Female,63,3.15,Moderate,Hot,Good
23,Female,50,1.84,Moderate,Normal,Good
41,Male,104,4.74,Moderate,Hot,Good
69,Male,85,2.94,High,Cold,Good
41,Male,82,2.59,Moderate,Cold,Good
33,Female,83,2.75,Low,Normal,Good
68,Female,49,1.62,Moderate,Cold,Good
68,Male,85,2.24,Moderate,Cold,Poor
45,Female,63,1.71,Moderate,Cold,Poor
19,Male,52,2.0,Low,Hot,Good
29,Female,109,4.79,Moderate,Hot,Good
56,Male,104,4.33,High,Hot,Good
61,Female,72,3.11,Moderate,Hot,Good
51,Male,69,3.18,High,Hot,Good
18,Female,54,1.71,Moderate,Cold,Good
27,Male,62,2.75,High,Normal,Good
26,Male,89,4.06,High,Normal,Good
26,Male,80,2.54,Moderate,Normal,Good
57,Male,46,1.5,Moderate,Cold,Good
48,Female,64,2.81,Low,Hot,Good
43,Female,104,5.16,High,Hot,Good
39,Male,75,2.23,Low,Normal,Poor
24,Male,48,1.66,High,Cold,Good
54,Female,46,3.1,High,Hot,Good
56,Male,61,1.86,Moderate,Normal,Good
57,Male,95,3.48,High,Cold,Good
30,Male,72,1.8,Low,Cold,Poor
67,Male,93,3.02,Moderate,Normal,Good
28,Male,88,3.15,High,Cold,Good
53,Male,60,2.59,High,Cold,Good
50,Male,96,2.82,Low,Normal,Poor
30,Female,82,3.14,Low,Hot,Good
50,Male,67,2.27,Moderate,Cold,Good
61,Male,75,2.43,Low,Normal,Good
59,Female,69,2.54,High,Cold,Good
40,Female,97,2.96,Moderate,Normal,Good
22,Female,55,2.0,Low,Hot,Good
35,Male,58,1.98,Moderate,Cold,Good
43,Female,69,2.48,Moderate,Normal,Good
67,Male,64,1.75,Moderate,Normal,Poor
58,Male,56,2.42,High,Normal,Good
50,Male,92,3.62,Low,Hot,Good
37,Female,81,3.07,Moderate,Normal,Good
31,Female,80,2.72,Low,Normal,Good
51,Male,50,2.11,Moderate,Normal,Good
39,Male,67,3.09,High,Normal,Good
49,Female,88,2.58,Moderate,Cold,Poor
29,Female,100,3.09,Moderate,Normal,Good
56,Male,74,3.37,High,Hot,Good
41,Male,67,1.5,Low,Cold,Poor
21,Female,72,2.48,Low,Hot,Good
20,Female,46,1.66,Low,Normal,Good
23,Female,86,2.64,Low,Normal,Good
61,Female,67,3.12,Moderate,Hot,Good
61,Male,75,2.03,Low,Cold,Poor
59,Male,57,1.64,Low,Normal,Poor
51,Male,64,1.93,Low,Normal,Good
27,Male,109,3.25,Low,Normal,Poor
46,Female,98,2.65,Moderate,Cold,Poor
67,Female,109,3.67,Low,Hot,Good
26,Male,67,3.39,Moderate,Hot,Good
51,Female,60,2.64,High,Cold,Good
63,Female,106,3.51,Low,Hot,Good
18,Female,96,3.48,Moderate,Cold,Good
55,Female,84,3.72,Moderate,Hot,Good
49,Female,84,2.9,High,Cold,Good
30,Female,71,2.01,Moderate,Cold,Poor
20,Male,105,3.41,Low,Hot,Good
34,Male,70,3.1,Low,Hot,Good
55,Female,95,3.14,Low,Hot,Good
25,Female,69,2.65,Moderate,Cold,Good
62,Female,101,2.49,Moderate,Cold,Poor
64,Male,108,2.62,Low,Normal,Poor
41,Male,106,3.28,Low,Cold,Good
57,Female,73,3.28,High,Normal,Good
33,Female,77,3.8,High,Normal,Good
28,Female,73,2.23,Moderate,Cold,Good
41,Female,49,1.71,Low,Hot,Good
61,Male,51,1.86,Low,Hot,Good
23,Female,71,2.53,Low,Normal,Good
26,Male,67,2.51,Low,Normal,Good
40,Male,90,3.37,Moderate,Normal,Good
46,Male,103,3.27,Low,Cold,Good
63,Female,106,3.07,Low,Cold,Poor
28,Male,57,1.88,Moderate,Cold,Good
59,Male,98,2.19,Low,Cold,Poor
66,Female,66,1.52,Moderate,Cold,Poor
66,Male,81,4.13,High,Hot,Good
60,Male,93,2.71,Moderate,Cold,Poor
19,Male,77,4.41,High,Hot,Good
65,Female,81,2.13,Moderate,Cold,Poor
44,Female,66,3.21,High,Hot,Good
23,Male,97,3.28,Moderate,Cold,Good
50,Female,50,1.5,Moderate,Cold,Good
18,Female,90,2.68,Low,Cold,Poor
67,Female,100,3.9,Moderate,Hot,Good
47,Female,67,2.7,Moderate,Cold,Good
45,Female,74,2.47,Moderate,Cold,Good
33,Female,74,3.01,Low,Hot,Good
50,Male,72,1.85,Low,Cold,Poor
43,Male,58,2.38,High,Cold,Good
19,Female,60,2.99,High,Cold,Good
28,Male,55,2.24,High,Normal,Good
50,Male,107,4.85,Moderate,Hot,Good
50,Female,70,3.41,Moderate,Hot,Good
31,Female,96,3.55,Low,Hot,Good
67,Male,71,1.63,Low,Normal,Poor
28,Male,93,3.27,High,Cold,Good
38,Male,105,4.02,Moderate,Normal,Good
31,Female,64,1.5,Low,Cold,Poor
29,Female,100,2.91,Low,Normal,Poor
19,Female,70,2.64,High,Normal,Good
51,Female,64,2.14,High,Cold,Good
52,Female,95,2.61,Low,Normal,Poor
53,Male,97,4.11,High,Hot,Good
47,Female,102,4.25,High,Cold,Good
38,Female,67,2.56,High,Normal,Good
65,Female,103,2.63,Low,Cold,Poor
45,Female,85,3.0,Moderate,Normal,Good
26,Male,93,2.74,Low,Cold,Poor
40,Male,63,1.5,Low,Cold,Poor
52,Male,98,2.47,Moderate,Cold,Poor
60,Female,53,2.57,High,Normal,Good
54,Female,96,3.26,High,Normal,Good
34,Female,93,3.42,Moderate,Normal,Good
44,Male,58,2.38,Low,Hot,Good
30,Female,47,1.5,Low,Normal,Good
49,Female,67,3.48,High,Hot,Good
26,Male,83,2.88,Moderate,Cold,Good
66,Male,98,4.0,High,Normal,Good
59,Female,81,3.4,Moderate,Hot,Good
64,Female,86,2.82,High,Cold,Good
46,Male,47,2.38,Moderate,Normal,Good
46,Male,96,4.5,Moderate,Hot,Good
69,Male,80,3.17,Moderate,Hot,Good
49,Female,46,2.36,Moderate,Hot,Good
57,Male,61,2.48,Moderate,Hot,Good
52,Male,69,1.72,Low,Cold,Poor
28,Female,77,3.7,Moderate,Hot,Good
39,Female,88,2.19,Low,Cold,Poor
43,Female,45,1.99,Moderate,Cold,Good
19,Male,73,2.56,Low,Normal,Good
47,Female,104,3.83,High,Cold,Good
57,Male,78,3.01,High,Normal,Good
32,Female,83,2.85,Low,Normal,Good
60,Female,69,1.98,Low,Normal,Poor
36,Male,45,2.84,Moderate,Hot,Good
47,Male,49,2.48,Moderate,Hot,Good
30,Female,75,2.55,High,Cold,Good
46,Male,95,4.27,High,Normal,Good
65,Male,95,3.38,High,Normal,Good
22,Female,58,2.44,Low,Hot,Good
33,Male,87,4.76,High,Hot,Good
60,Male,74,3.78,High,Hot,Good
62,Male,84,2.11,Moderate,Cold,Poor
39,Female,46,1.53,Moderate,Normal,Good
40,Male,106,3.72,High,Cold,Good
51,Female,81,2.57,High,Cold,Good
37,Male,90,3.31,High,Normal,Good
27,Male,69,1.77,Low,Normal,Poor
49,Male,61,3.16,High,Hot,Good
27,Female,61,2.42,Low,Hot,Good
46,Female,48,2.04,Moderate,Normal,Good
29,Male,78,3.28,Moderate,Normal,Good
41,Male,69,3.63,High,Hot,Good
42,Male,74,2.99,High,Cold,Good
41,Male,83,2.25,Low,Cold,Poor
51,Male,60,3.66,High,Hot,Good
67,Male,46,1.61,Moderate,Normal,Good
56,Female,103,4.56,High,Hot,Good
30,Female,59,1.67,Moderate,Cold,Poor
19,Male,108,5.29,High,Hot,Good
30,Female,46,1.5,Low,Normal,Good
57,Male,108,2.52,Low,Normal,Poor
58,Male,89,2.92,Low,Hot,Good
60,Male,86,1.81,Low,Normal,Poor
66,Male,79,3.44,Moderate,Hot,Good
54,Male,50,2.59,High,Normal,Good
60,Male,67,1.71,Low,Normal,Poor
60,Female,97,3.61,Moderate,Hot,Good
20,Male,78,3.59,High,Hot,Good
44,Female,71,1.88,Moderate,Cold,Poor
56,Female,104,4.23,Moderate,Hot,Good
49,Male,67,2.28,High,Cold,Good
28,Female,48,1.75,Low,Hot,Good
68,Female,92,4.49,High,Hot,Good
42,Male,49,1.74,Low,Hot,Good
58,Male,67,2.47,High,Normal,Good
69,Female,92,2.93,Low,Normal,Good
50,Male,82,4.26,High,Hot,Good
38,Female,71,3.34,High,Hot,Good
61,Female,50,1.5,Low,Cold,Good
68,Male,106,2.61,Low,Normal,Poor
65,Female,82,3.71,Moderate,Hot,Good
34,Male,92,3.46,Moderate,Normal,Good
53,Male,98,2.52,Moderate,Cold,Poor
52,Female,64,1.5,Low,Cold,Poor
48,Female,65,2.04,Low,Cold,Good
51,Female,101,2.53,Low,Normal,Poor
48,Male,67,3.38,High,Hot,Good
66,Female,92,4.5,High,Hot,Good
24,Female,46,1.79,Low,Normal,Good
57,Male,68,1.5,Low,Cold,Poor
63,Male,53,1.5,Low,Normal,Poor
50,Female,95,3.22,Low,Hot,Good
67,Female,66,2.74,Moderate,Hot,Good
27,Female,48,2.61,Low,Hot,Good
39,Male,85,3.2,Moderate,Normal,Good
54,Female,58,1.56,Moderate,Cold,Poor
64,Female,60,2.01,Moderate,Cold,Good
21,Female,81,4.55,High,Hot,Good
40,Female,68,1.5,Low,Cold,Poor
36,Male,56,2.83,High,Cold,Good
29,Female,47,2.24,Low,Hot,Good
64,Female,90,2.58,Moderate,Normal,Poor
32,Female,87,2.91,Moderate,Cold,Good
45,Male,83,2.71,Low,Hot,Good
34,Male,101,5.19,High,Hot,Good
19,Male,98,4.72,High,Hot,Good
35,Male,72,2.78,Low,Hot,Good
52,Male,102,3.34,Low,Hot,Good
24,Female,50,1.5,Low,Cold,Good
22,Male,82,2.82,Moderate,Normal,Good
42,Female,59,1.5,Low,Normal,Poor
56,Female,92,3.85,Moderate,Hot,Good
42,Male,67,3.12,High,Normal,Good
39,Male,66,2.05,Moderate,Normal,Good
64,Female,108,2.68,Moderate,Cold,Poor
69,Male,76,1.86,Moderate,Cold,Poor
53,Female,79,2.78,Moderate,Normal,Good
31,Female,78,3.41,Low,Hot,Good
44,Male,65,2.91,Moderate,Normal,Good
69,Female,70,2.35,High,Cold,Good
22,Female,77,3.2,High,Cold,Good
34,Female,96,4.07,Moderate,Hot,Good
59,Female,100,2.93,Low,Hot,Poor
25,Female,108,2.91,Low,Cold,Poor
36,Female,53,1.5,Low,Cold,Poor
32,Female,107,3.38,Low,Cold,Good
64,Male,57,2.33,Moderate,Hot,Good
69,Female,90,3.75,High,Normal,Good
40,Male,67,3.69,Moderate,Hot,Good
22,Female,48,2.87,High,Hot,Good
69,Female,57,3.08,Moderate,Hot,Good
49,Male,77,2.1,Low,Normal,Poor
24,Male,58,2.45,High,Normal,Good
31,Male,54,2.32,High,Cold,Good
69,Male,83,1.97,Moderate,Cold,Poor
35,Male,63,3.13,High,Hot,Good
60,Male,81,2.57,Low,Hot,Good
24,Male,96,3.43,High,Cold,Good
23,Female,96,3.18,Low,Hot,Good
61,Female,80,2.93,Moderate,Hot,Good
65,Female,71,2.15,Low,Normal,Good
18,Female,92,3.25,High,Cold,Good
45,Female,93,3.35,High,Normal,Good
53,Female,46,2.2,High,Cold,Good
57,Female,62,1.6,Low,Cold,Poor
44,Female,83,3.41,High,Normal,Good
57,Female,47,1.5,Low,Cold,Good
53,Male,60,3.12,Moderate,Hot,Good
69,Male,66,2.46,Moderate,Hot,Good
30,Male,93,3.92,High,Normal,Good
